Image,Ratings,Price,Description
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",5,"$8
99","The Itzy Pal infant toy and teether includes a soft, plush dinosaur character and a gentle silicone teether
The Itzy Pal features an engaging crinkle sound and textured ribbons that are sure to keep baby’s hands busy
The included silicone teether features texture to help soothe and massage sore gums while baby is teething
An included attachment ring allows you to quickly and easily clip the Itzy Pal to a car seat or stroller for on-the-go use
Designed for ages 0 months and up"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$8
99","Itzy Ritzy’s silicone Ritzy Rattle is a teething rattle that includes two silicone rings and a gentle rattle sound to entertain baby
The rattle is made of 100% food grade silicone and features raised textures to help soothe and massage sore gums
Two attached silicone rings keep baby’s hands busy while the soft rattle sound helps occupy baby
The wide opening makes the Ritzy Rattle easy for small hands to grasp
The Ritzy Rattle is designed for ages 3 months and up"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$42
49","The magic scooper scoops up the ice cream and toppings to create tasty-looking combinations while introducing the colors and flavors of four ice cream scoops and three toppings
Build memory and sequencing skills by choosing from six cute animal order cards and following the instructions
Count to ten along with the ice cream cart by pressing the syrup pump or coin button
Playful phrases introduce colors, numbers, flavors and more while you explore the six activity cards
Push the cart around to build gross motor skills while listening to upbeat songs and music"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 247]
  [255 255 250]
  [254 254 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [250 254 254]
  [255 254 252]
  [255 253 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 252 254]
  [255 253 254]
  [255 253 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.4,"$16
99","Toddler and Baby Bath Toys: This collection of five baby and toddler toys come in five shapes that your baby can combine in a chain or use individually
Unique Shapes: The colorful and unique shapes included in the PIPES toy set make bathtime fun for babies and toddlers
Endless Possibilities: Each of the water toys in this collection has a unique design with its own special function to surprise and delight your toddler
Recommended Age: PIPES is the perfect set of bathtime kids toys for toddlers ages 12 months and up
Durable and Non-Toxic: These toddler and baby bath essentials are tough enough for multiple play sessions and made without BPA"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$14
97","Crinkling, mirrored, animal-sounds soft block
Includes sturdy textured ring, knotted tags, crinkly flower petals and tabs, and a toddler-tough plastic mirror.
Press the animals' noses to hear animal sounds a 4 lively melodies!
Part of Melissa & Doug K's Kids line of early developmental toys
Great for these skills: sensory, fine motor, gross motor, logical, creative, linguistic, emotional, communication, self-esteem"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$6
79","Plush unicorn rides with baby wherever she goes!
Take-along toy compatible with most carriers and strollers
Teething toy soothes gums like magic
Car seat activity toy for newborn and up
Beads are hidden inside for fun rattle sounds"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$24
97","Musical infant walking toy with 2 ways to play as baby grows: sit & play or stand & walk
3 Smart Stages levels with 75+ songs, sounds & phrases teach the alphabet, shapes, colors, numbers and Spanish words
7 hands-on activities including light-up piano keys and nose, roller, spinner, flip page and more
Easy-grasp handle and sturdy, 4-wheel base helps steady baby's first steps
For infants and toddlers ages 6-36 months"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$26
99","Comes with hose
Comes with credit card swipe(credit card not included)
Three weather-proof electronic fuel buttons make six fun sounds
For use with any large foot-to-floor ride-on
Made in USA"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,,"My First Soft Book - Attract your baby's attention - A variety of sounds and touch-and-feel textures. Perfect for newborns to toddlers.
Multiple themes - Fruit, Animals, Transportation, Shapes, Sea World, Numbers, Alphabet, Musical Instruments.
Vibrant images with vivid patterns and colors, packed full of educational activities for baby to enjoy.
Safer for baby - Made of high quality of fabric. Light, Non-toxic, Durable, Tear-resistant and Washable.
Perfect Gift:Color packing box.present for a baby shower or birthday.You can read these books with your little one, lead it to discover new things and explore this new world, teach it how to recognize and speak the words.It gives your child endless hours of fun!"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$17
99","Aquarium spins, lights up and plays music when water spout is pushed
Adorable ocean friends playfully swim and spin in the aquarium while the lights flash
A playful phrase, a fun sound or a short tune is played each time the plunger is pressed
Three colorful buttons introduce animals, colors, numbers and play music
The crab, fish and starfish sing songs in playful sea animal voices"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$3
49","Shake and spin for silly fun
Textured handle is made for teething relief
Easy for little hands to hold
Great for on-the-go"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.6,"$7
99","Itzy Ritzy’s water-filled teethers come in a 3-pack of coordinating fruit shapes that each feature an open design, making them easy for baby to hold
Each teether has texture on both sides to help soothe sore, swollen gums and massage emerging teeth
For added relief, these teethers can be placed in the refrigerator until chilled so baby has something cold and soothing to chew on
Before use, clean with a damp cloth and mild soap and air dry. Do not boil, microwave or place in freezer."
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.9,"$12
99","The Bitzy Busy Ring includes a braided teething ring and dangling toys that feature textured ribbons, crinkle sounds and a gentle jingle sound to entertain baby
The Busy Ring also includes a textured teether and a dangling star to help encourage reaching and grasping
The toy can easily attach to a car seat or stroller to keep baby entertained when on the move
Made of natural cotton fabric and soft velour to be gentle on baby’s skin
Designed for ages 0 months and up"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",5,"$8
99","Itzy Ritzy silicone teething mitts provide relief to emerging teeth and massage sore gums; they are made of food grade silicone and are non-toxic and free of BPA and PVC
Our teething mitts feature textured silicone that is soothing on sore, swollen gums – they also include a crinkle sound that stimulates baby and keeps him or her entertained
An adjustable strap ensures a secure fit and helps the mitt stay in place – perfect for babies who can’t yet hold a teether
Teething mitts also keep baby safe from scratches on the face
Teething mitts are machine washable; machine wash on cold or hand wash and air dry"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$10
99","SKILL DEVELOPMENT: Helps promote motor skills
EASY TO USE: Comes with suction cups which help the hoop stick to the wall easily
BATH TIME FUN: This bath toy comes with 3 Disney floating balls
MORE STORAGE: The balls can be stored in the net hoop when not in use
SUITABLE FOR: Ages 18 months and up"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$109
99","Minnie’s peek-a-boo baby jumper magically makes giggles
Seat rotates all the way around for 360-degree fun
12 toys and activities with extra toy loops
Electronic toy station has Minnie-fied lights & sounds
Includes machine washable seat pad. Age minimum - 6 months. Minimum weight supported - 10 pounds"
"[[[202 194 180]
  [199 182 161]
  [204 185 163]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[198 180 159]
  [197 170 141]
  [204 175 145]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[209 196 179]
  [216 193 168]
  [222 198 171]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [254 254 254]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$20
99","ALL ABOARD FOR TRAIN PLAY: Featuring eight wooden train cars, each approximately three inches long, the Melissa & Doug Wooden Train Cars link together with magnetic couplers in endless combinations for lots of imaginative play.
HIGH-QUALITY KIDS TRAIN CARS: The Melissa & Doug Wooden Train Cars are brightly painted and beautifully crafted train cars that include a steam engine, caboose, coal car, passenger car, and more. Made from high-quality materials.
EASY TO PLAY AND STORE: This set is sized to play perfectly with Melissa & Doug activity rugs, train tracks, or on its own. Pieces all store neatly in the divided wooden storage tray.
GREAT GIFT FOR AGES 3 AND UP: This set makes a great gift for kids ages 3 years old and up, inspiring hours of hands-on, screen-free play. The Melissa & Doug Round the Rails Train Rug is a great add-on to give kids a dedicated space for imaginative play.
“THE GOLD STANDARD IN CHILDHOOD PLAY”: For more than 30 years, Melissa & Doug has created beautifully designed imagination- and creativity-sparking products that NBC News called “the gold standard in early childhood play.”"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.8,"$12
99","Design: Easy-to-grab, bright and textured design for babies to develop tactile senses while having fun
Developmental benefits: Soft and textured material featuring 6 varied sizes and shapes which encourages baby to reach, bat, grab and enjoy sensory play
Great for gifting: This set is packaged in easy-to-wrap packaging and is a suitable gift for any occasion including baby showers, birthdays, Christmas, Easter and more
Cleaning and care: Easy to wipe clean, not intended for use in bath
Infantino, smartly designed products for happy parenting: We design smartly, we have fun and we're overjoyed when an idea evolves full circle into a product loved and used daily by parents everywhere"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.9,"$8
50","Itzy Ritzy’s Bitzy Bespoke Jingle Travel Toy can easily attach to car seats, strollers and activity gyms, making it perfect for on-the-go use
The Bitzy Bespoke Jingle encourages reaching and includes two hexagon rings for baby to grasp
A jingle ball on the inside of the jingle helps entertain baby with its gentle sound
The adorable cloud is made of soft natural cotton with a timeless, heirloom appearance and a Scandinavian-inspired color palette
The Bitzy Bespoke Jingle is designed for ages 0 months and up"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$11
49","Toddler bath toy play set includes one teapot with lid, two tea cups with strainers, and two cupcake squirting toys
Teapot rattles when empty and is easy for little hands to grasp
Easy and fun to fill, pour and strain
Great for pretend play in or out of the bathtub
Play Patterns: Action + Reaction; Hand + Eye Coordination
2+ years"
"[[[227 227 227]
  [227 227 227]
  [228 228 228]
  ...
  [238 238 238]
  [238 238 238]
  [238 238 238]]

 [[227 227 227]
  [227 227 227]
  [228 228 228]
  ...
  [238 238 238]
  [238 238 238]
  [238 238 238]]

 [[227 227 227]
  [227 227 227]
  [228 228 228]
  ...
  [237 237 237]
  [237 237 237]
  [237 237 237]]

 ...

 [[242 243 247]
  [242 243 247]
  [241 242 246]
  ...
  [231 232 236]
  [231 232 236]
  [231 232 236]]

 [[241 242 246]
  [241 242 246]
  [241 242 246]
  ...
  [231 232 236]
  [232 233 237]
  [232 233 237]]

 [[241 242 246]
  [241 242 246]
  [241 242 246]
  ...
  [231 232 236]
  [232 233 237]
  [232 233 237]]]",4.8,"$13
59","Made in the USA from 100% recycled plastic
Safe and durable for indoor and outdoor play
No BPA, phthalates, PVC, or external coatings
Dishwasher safe for easy cleaning
This 3 piece set includes the Ferry Boat and 2 Mini Cars"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.7,"$12
50","Baby Shark: Have A Splash During Bath Time With Baby Shark! Watch It Swim And Sing Along As It Plays The Baby Shark Song
Robo-Technology: Place Baby Shark In The Water And Our Water-Activation Technology Brings The Item To Life! Then As It Drops In The Water, You Can Sing Along With Your Favourite Baby Shark As It Plays The Famous Baby Shark Song
Auto Switch Off: The Toy Comes With A4-Minute Power Save Mode, Where It Turns Itself Off After Singing The Song For 4Minutes. Pick It Out Of The Water And Drop Back In To Reset And Sing Along Again! Batteries Included
Package Includes: 1 X Water-Activated Baby Shark Bath Toy, 1 X Instruction Manual"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.9,"$8
99","DEER BABY RATTLE: Soft ring rattle measures 6-inches; ideal size and shape for little hands, shake it baby to make some noise
FLORA FAWN: Ultra-soft tan and cream cutie with floral-patterned fabric ring; Flora's face features embroidered sleepy eyes and sweet smile
TAGS BABIES LOVE TO EXPLORE: Adorned with interactive and soothing satin loop tags for baby's sensory delight
EASY TO CARE FOR: Surface wash with cold water and mild soap as needed, air dry
PREMIUM BABY SHOWER GIFTS: Combine with soft toy lovey, crinkle toy, and character blanket from the Flora Fawn collection by Taggies"
"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ...

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ...
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",4.5,"$54
99","THREE WAYS TO USE IT: With its snack tray and engaging toys, this baby activity seat keeps little ones entertained on the floor. Remove the tray for use as a baby support seat. Or attach to an adult dining chair as a booster seat.
GROWS WITH BABY: The soft foam seat insert helps baby sit upright, and can be removed to accommodate your kiddo as they grow.
FUN TOYS: On the floor, use Deluxe SuperSeat as an activity center for baby with six engaging, colorful toys on the tray and removable toy bar.
BOOSTER MODE: When your toddler is ready to sit at the table with you, use Deluxe SuperSeat in booster mode as a baby chair. The included straps allow you to attach the seat to an adult dining chair.
SAFE AND SECURE: An adjustable three-point harness holds baby in place and the snack tray is BPA free."
