Image,Ratings,Price,Description
images/81Q33Uv2z2L._AC_UY695_.jpg,4.7,,"100% Synthetic
Imported
Rubber sole
Platform measures approximately 0.5 inches inches
THE ONLY SANDAL YOU NEED: When beach sandals and ultimate comfort come together, you get the Phantom. These flip flops have become a staple for not just summer, but beach life in general with built in comfort to withstand any adventure
DURABLE plus COMFORT: Phantom flip flops have padded jersey lined straps that have outboard lasted construction for increased comfort
CUSHION TECHNOLOGY: Treat your feet to instant comfort with our softest footwear ever. Crafted from premium materials providing ultimate comfort."
images/81--nFkFTDL._AC_UX695_.jpg,4.5,,"100% Leather
Imported
Rubber sole
Shaft measures approximately ankle-high from arch
WORKS AS HARD AS YOU DO: The Groundbreaker by Ariat are made for the long haul: strong, sturdy and styled with western detailing ; The supportive cushioning, extra metatarsal protection and stability technology make them ideal for construction, warehouse, factory or farm work
WATERPROOF: These durable chelsea boots for men have Waterproof PRO construction, meaning the full-grain leather is waterproof and fully insulated, ensuring your feet stay warm and dry
STEEL TOE RATED: These round toe Groundbreaker Chelsea work boots for men are available with a reinforced steel toe; Rated as ASTM F2413-11 M I/75 C/75 EH , these durable men's work boots an ideal choice for the hardworking man"
images/61134VCX8pL._AC_UX695_.jpg,4.4,,"Rubber sole
ClimaSalomon Waterproof: A flexible, lightweight, full waterproof bootie to ensure complete weather protection.
Advanced Chassis: Placed between the outsole and midsole, this lightweight chassis helps optimize motion control, energy management and protection for an efficient, stable yet responsive ride.
Regular laces: Traditional lacing system with eyelets."
images/71PGuJhQ+6L._AC_UX695_.jpg,4.5,,"100% Leather
Imported
Rubber sole
Shaft measures approximately low-top from arch
Fashion Lifestyle Sneaker
Liga
closure_type: lace-up"
images/71bcmTp92ML._AC_UX695_.jpg,4.5,,"100% Synthetic
Imported
Manmade sole
Heel measures approximately 1.25""
Skechers Memory Foam footbed with 360 comfort padded lining
Relaxed Fit design for a room comfortable fit
Smooth durable synthetic upper with hook and loop closure"
images/61dYwO-5fwL._AC_UX569_.jpg,4.4,,Lace-Up closure
images/71F2eAxg9lL._AC_UX695_.jpg,4.6,,"100% Synthetic
Imported
Rubber sole
Stretch canvas upper provides the ultimate fit & complete comfort
Stretch bungee lacing system provides ease of entry, built to quickly slip the shoe on & off
Upgraded PU sockliner for superior cushioning & comfort
EVA outsole offers improved mobility, lightweight cushioning & increased traction"
images/614DeY6JPpL._AC_UX575_.jpg,4.7,,"100% Synthetic
Rubber sole
Weather protection: a new Gore-Tex Construction reduces bulk and improves comfort, while maintaining complete weather protection
Aggressive Grip: The Contagrip taking sole has aggressive lug design that digs into mud, wet ground or soft snow
Precise fit: the proven Speedcross fit, with Quicklace adjustment, this shoe holds the foot comfortably and precisely"
images/819FeQE1NXL._AC_UX695_.jpg,4.7,,"100% Textile
Imported
Man Made sole
LIGHTWEIGHT, SPORTY AND ADVENTUROUS: The Swiftwater Sandals for men are all about comfort and functionality. The sandals have a sporty and minimal design allows you to move through life swiftly.
WATER-FRIENDLY: The Crocs men's water sandals are water-friendly and have wider ports designed to channel water away in rapid fashion. These water sandals for men are great as an all-purpose sandal as adventurous as you dare to be.
WHAT SIZE SHOULD I BUY?: These men's sandals offer a relaxed fit and we recommend ordering a size up to the next largest whole size.
ICONIC COMFORT: From water relaxation to land exploration, these mesh sandals for men are flexible and made of Croslite material for Iconic Crocs Comfort. The men's sandals have mesh uppers and an adjustable strap for best fit.
LIGHTWEIGHT: These Crocs sandals for men are incredibly lightweight and fun to wear. The flexible material and toe coverage are perfect for when you're on the go or just hangin' out in these closed toe sandals for men."
images/71BM6p3pffL._AC_UX575_.jpg,4.2,,"Imported
Synthetic Rubber sole
Shaft measures approximately Ankle from arch
Boot opening measures approximately 9.21"" around
VERSATILE & SOPHISTICATED STYLE: This dress casual chelsea boot can be dressed up or down. Whether at the office or on the weekends, this will be your new go-to option for a cool and comfortable look. The contrast stitch midsole adds a pop of sophistication without being too out there.
COMFORT AND DURABILITY: We've added a removable memory foam sock and a grippy durable TPR outsole for extra support. Soft fabric linings help to wick moisture to keep your feet cool. The pull on chelsea style offers a personalized fit. We designed this boot to hit above the ankle to avoid irritation. The pull tab and stretchy elastic goring makes this an easy option for every day wear.
SPECIFICATIONS & DETAILS: This shoe has a synthetic leather upper. It features a contrasting midsole stitch, a pull-tab for easy on/off and a durable TPR sole. All man made materials."
images/81p2VTuQeQL._AC_UY695_.jpg,4.5,,"Wool Felt
Rubber sole
Stay warm and cozy comfortable in this moccasin style slipper, an instant remedy for constantly cold and aching feet.
Thickly lined with tipped faux shearling (vegan); we recommend wearing while barefoot to fully experience the warm, fuzzy, and moisture-wicking interior.
Memory foam midsole with minor arch support conforms to the contours of your feet to reduce uneven stress on your arch and heel.
Rubber outsole with non-skid traction lets you step from indoor to outdoor for quick errands (e.g. pick up the mail or take out the dog).
Seams are side stitched (not glued on) for longer-lasting durability. Machine washable for easy care. Sizing tip: this slipper takes a few hours to break in due to the thick lining; if sizing issues persist, please contact our customer service."
images/71f0gQGb9uL._AC_UX695_.jpg,4.2,,"Rubber sole
Shaft measures approximately 5"" from arch
Shaft measures approximately 5"" from arch
Boot opening measures approximately 10.5"" around
Rounded plain toe front
Side embossed with s-logo
Reinforced stitched seams"
images/8195k1lbk7S._AC_UX695_.jpg,4.5,,"Imported
Rubber sole
SKECHERS GO WALK: keep up the pace in enhanced comfort and stability with the Skechers Go Walk Outdoor walking shoes (hiking shoes for men); enjoy walking through every season; these are trail-ready just slip on and go
HIKING SHOES WITH GOODYEAR RUBBER: featuring enhanced traction; flexible upper (top of shoe) for a comfortable fit; breathable insole for cooling effect; water repellent to help keep your feet dry
AIR-COOLED MEMORY FOAM (TOPPED INSOLE CUSHION): provides pressure relief, instant comfort, and breathability; the cushion contours to most foot shapes; helps wick moisture (sweat) away; gel-infused, high-rebound memory foam
ATHLETIC ACTIVITIES: walking, hiking, jogging, treadmill, workouts, training, gym, lifting, multi sport exercise; these can be worn year round; winter, summer, fall, spring
MULTI PURPOSE (FUNCTION): add performance comfort to casual occasions; wear indoor, around the house, to and from work, while driving, or as athletic loafers; the possibilities continue"
images/71GqKnkXMXL._AC_UY575_.jpg,4.3,,"100% Synthetic
Imported
Synthetic sole
SIZING: Available in size Small (Mens US 6.5 -7.5), Medium (Mens US 8-9), Large (Mens US 9.5-10.5), X-Large (Mens US 11-12), XX-Large (Mens US 12.5-13.5), XXX-Large (Mens US 14-15)
COMFORT: Thick memory foam cushioning provides support while contouring to your foot providing you with ultimate comfort
HANES QUALITY: Hanes is known for creating products that maximize comfort and durability, and these slippers are no different. Hanes slippers will provide you with the style, flexibility and support you need in a slipper shoe.
INDOOR / OUTDOOR: Made with a durable, gripped sole to prevent slipping or sliding whether you are wearing these shoes inside or outside"
images/71jR43TlGZS._AC_UX695_.jpg,4.6,,"100% Textile
Rubber sole
Shaft measures approximately low-top from arch
adidas is the original sports brand, driven by innovation and a bias to action. We are creators, makers and doers.
No matter how serious you are about sports – a sporting lifestyle does not end in the locker room."
images/61rJ6JhRvtL._AC_UY575_.jpg,4.4,,"93% Synthetic, 7% Textile
Imported
Rubber sole
Platform measures approximately 1
Mesh and synthetic upper in an outdoor sandal style
Bungee lacing system and adjustable ankle strap with Velcro closure
Textile lining with cushioned insole
Compression EVA midsole. Easy hook-and-loop closure comes on and off quickly and gets the fit just right"
images/61JEbhh-4+L._AC_UX695_.jpg,4.6,,"Made in the USA or Imported
Rubber sole
Synthetic upper is lightweight & durable with perforations in the toe box for added breathability
Durable overlay on toe cap for added protection
Padded collar & heel construction for ultimate step-in comfort
Full-length EVA midsole for added comfort, cushioning that evenly distributes cleat pressure underfoot
Rubber molded cleats provide optimal traction & durability on all field surfaces
Lace type: Standard tie"
images/511GRjW4zQL._AC_UX695_.jpg,4.6,,"100% Leather
Imported
Rubber sole
REAL LEATHER plus RUBBER SOLE: The timeless design and premium quality of leather sandals never goes out of style. Its innovative construction features environmentally friendly ISA lite full grain leathers that are waterproof and durable.
WATER-FRIENDLY plus DURABLE: This style can handle the splashes. The non-abrasive strap provides all day comfort in a sandal that can stand the test of time, water, and travel, with all the style benefits of a classic leather sandal.
NO BREAK-IN PERIOD: These flip flops feature a seamless pig skin liner, for no break in period. Packed with the comfort, support and traction of Reef’s Swellular Technology the Voyage LE delivers the perfect blend of style and function.
AMAZING TRACTION: Built around three layers of innovative material: a super-soft, contoured foam deck for instant comfort, a medium-density midsole for long-lasting support, and a high-density sawtooth rubber outsole for traction, protection and durability.
BEACH FREELY: REEF encourages people around the world to embrace the spirit of the beach while living by one simple rule: Beach Freely. Our products are designed to make you feel comfortable in any environment, whether you're at the beach or not."
images/81fGcqeIQnL._AC_UX695_.jpg,4.3,,"100% Leather
Imported
Rubber sole
Shaft measures approximately Ankle from arch
Full-grain waterproof leather
Rubber outsole to provide extra traction
Cushioned footbed for all day comfort"
images/615yZRkMNqL._AC_UY695_.jpg,4.4,,"Rubber sole
The lightweight mesh upper comfortably conforms to your foot.
The rubber outsole is formed with a multidirectional traction pattern to help you stay in control, whichever direction you're moving.
The laces feed through crisscross webbing straps over the top of your foot. When you lace up, it tightens the webbing to hold your foot in place.
Rubber curves up the sides of the shoe to provide traction on your edges.
The Zoom Air unit embedded under the forefoot compresses when you step down then springs back when you push off. It returns some of the energy you put in to help drive you down the court."
images/71kTald2WmL._AC_UX575_.jpg,4.6,,"100% Synthetic
Synthetic sole
Men's lightweight running shoes with a clean design
DURABLE UPPER: Textile upper is soft and durable
CUSHIONED UNDERFOOT: Cloudfoam unitsole for step-in comfort and superior cushioning
MADE WITH RECYCLED CONTENT: Made with a series of recycled materials, this upper features at least 50% recycled content. This product represents just one of our solutions to help end plastic waste"
images/61CWr9d57pL._AC_UY695_.jpg,4.6,,"Made in the USA or Imported
Rubber sole
Engineered knit upper offers a supportive and comfortable foothold:
Rearfoot and Forefoot GEL Technology Cushioning System: Attenuates shock during impact and toe-off phases, and allows movement in multiple planes as the foot transitions through the gait cycle.
FLYTEFOAM Technology: Provides lightweight cushioning.
FLYTEFOAM Propel Technology: ASICS energetic foam formulation that provides supreme bounce thanks to a unique elastomer compound.
3D SPACE CONSTRUCTION feature improves compression at footstrike:"
images/91jnTbA4L6L._AC_UY695_.jpg,4.7,,"Neoprene
Imported
Rubber sole
Shaft measures approximately 15.25"" from arch
Boot opening measures approximately 17.5"" around
A True Performance Product
Quality Assured"
images/81ePElyR8FL._AC_UX695_.jpg,4.6,,"Imported
Rubber sole
Truly Unique: The New Balance Fresh Foam Roav v1 running shoes are the ultimate in casual athletic style. Pairing a bold, attractive look with plush comfort, these cushioned running shoes are in a league of their own.
Fresh Foam Midsole: Feel like you're running or walking in the clouds. The first of three proprietary technologies in this athletic shoe, Fresh Foam midsole cushioning is precision engineered to deliver an ultra-cushioned, lightweight ride.
NDurance Outsole: Step up your game without wearing out your favorite running shoes. Ndurance rubber outsole technology provides superior durability in high-wear areas to help get more out of the shoes.
Ultra Heel: These neutral running shoes boast a head-turning heel that performs as well as it looks. The Ultra Heel design hugs the back of the foot for a snug, supportive fit. This unique heel works alongside the bootie upper for all-day comfort.
8mm Drop: These lightweight shoes feature a heel-to-toe drop of approximately 8mm. Due to variances created during development and manufacturing processes, references to 8mm are approximate."
images/71t2nXYcvpL._AC_UY675_.jpg,4.3,,"Made in USA or Imported
Rubber sole
Shaft measures approximately Calf High"" from arch
CLASSIC DESIGN AND EASY TO OUTFIT: These cowboy boots for Men have a classic embroidery design. They are 100% original high quality boots that look great with jeans, Cargo shorts, and just about everything you can think of.
DURABLE PAIR OF MENS COWBOY BOOTS: Forget about cheap, low quality shoes that don’t last. These special boots feature a long – lasting thick rubber outsole that is forgiving with every stride and step.
PULL TABS FOR EASY ON AND OFF: pull these mens cowboy boots on and slip off these boots without any hassle.
HELP YOURSELF FEEL COMFORTABLE: A flexible outsole on these western boots allow you to run, dance and jump around while feeling totally comfortable and in control.
MAKES THE GREATEST GIFT: These Cowboy Boots would be the best affordable gift for your Dad, friend or anyone close to you."
images/41SBa8dO58L._AC_UY575_.jpg,4.5,,"Rubber sole
Shaft measures approximately Ankle from arch
Heel measures approximately 6 inches""
Lightweight synthetic leather & textile upper is durable & breathable
Welded forefoot overlay & molded TPU toe cap for added protection
Pull loops on heel & tongue for easy on/off
Full-length Micro G foam midsole for the ultimate in long-lasting, responsive cushioning"
images/51R-WGGU6ML._AC_UX575_.jpg,4.6,,"100% Leather
Imported
Man Made sole
Shaft measures approximately mid-calf from arch
Full grain leather uppers
Cement Construction"
images/71rkR4c4tnL._AC_UX575_.jpg,4.5,,"100% Leather
Imported
Rubber sole
Shaft measures approximately 4"" from arch
Platform measures approximately 7. inches
Casual work inspired boot"
images/71C9CfHUNyL._AC_UX575_.jpg,4.3,,"100% Leather
Imported
Man made sole
Shaft measures approximately 7"" from arch
Boot opening measures approximately 10.5"" around
Relax fit
Memory foam"
images/81lcHFSDgrL._AC_UX575_.jpg,4.4,,"100% Leather
Imported
Synthetic sole
Shaft measures approximately 6.25"" from arch
Boot opening measures approximately 10"" around
Steel Safety Toe. Identifies protection against impact and compression hazards with a steel safety toe. Steel Toe toes meet ASTM F2413-18 standards.
Electrical Hazard (Safety Toe). Identifies secondary protection against incidental contact with electrical circuits of 18,000 volts or less under dry conditions. Safety Toe EH styles meet ASTM F2413-18 EH standards."
images/61kAHDV3fRL._AC_UX695_.jpg,4.4,,"100% Canvas
Rubber sole
Cushioned Insole for added comfort
Canvas Upper
Vulcanized rubber outsole
Classic slip-on style with side gore panels that stretch for easy on/off
Breathable lining with a padded collar for a comfortable fit"
images/6125yAfsJKL._AC_UX695_.jpg,4.4,,"Leather-And-Synthetic
Imported
Rubber sole
Shaft measures approximately low-top from arch
NIKE SHOES MEN: The Nike Air Monarch IV (4E) Training Shoe for Men sets you up for a comfortable training session with durable leather on top for support.
DURABLE LEATHER: Men's sneakers are made with leather upper features for durability and support, while perforations provide airflow during every shoe wear.
CUSHIONED COMFORT & DURABLE SUPPORT: A lightweight foam midsole with full-length encapsulated Air-Sole unit cushions every stride, providing all day comfort in your Nike shoes."
images/71mHRM288eL._AC_UX575_.jpg,4.5,,"100% Leather
Imported
Synthetic sole
Shaft measures approximately 6"" from arch
Heel measures approximately 1.25""
Platform measures approximately 0.75""
Boot opening measures approximately 10.25"" around"
images/71UGUPMgb9L._AC_UY575_.jpg,4.4,,"Faux Leather sole
Men’s derby dress shoes designed in USA
Soft synthetic leather upper features a plain toe
Classic lace-up construction for a secure fit
Premium leather lining and light padded latex footbed for all-day comfort
Flexible and comfortable Derby Oxfords with durable outsole. Wooden Heel height: 1 inch (approx)"
images/91ef7hs5jhL._AC_UY695_.jpg,4.5,,"Imported
Rubber sole
THE ULTIMATE EVERYDAY SHOE: From gym to café, trail run to city stroll, the go-anywhere, do-anything Mio Li pairs island craft with modern flavor, giving you a lightweight shoe that thrives in every environment - active or casual.
2-IN-1 SHOE & SLIDE: The Mio Li sneaker features our patented Drop-In Heel design for both a shoe and slide functionality where the heel can be folded down for slip-on convenience, and a lightweight, breathable mesh design.
ALL-DAY COMFORT: The compression-molded EVA midsole with smooth drop-in ICEVA footbed provides an anatomical fit for sustained all-day comfort, and a non-marking 'Wet Grip Rubber' outsole featuring kapa-art lug design and razor siping adds traction on wet surfaces for shoes with non-slip safety.
LIGHTWEIGHT, DURABLE & STYLISH: Our Mio Li shoe features a lightweight and high rebound EVA midsole for excellent underfoot comfort and sustained support over time, and a non-marking ‘Wet Grip Rubber’ outsole with lugged, articulating pod design for added traction and non-slip safety. Available in mens shoe size 7 - 14.
ONE YEAR WARRANTY: As a testament to our quality construction, all OluKai footwear is backed by a guarantee against manufacturer’s defects for one full year from the date of purchase, including defects such as frayed or loose stitching and straps pulling out where soles are not excessively worn. Footwear covered by the guarantee will be replaced at Olukai’s discretion. See our website for more information."
images/71GLAnzS9+L._AC_UX575_.jpg,4.7,,"100% Textile
Imported
Rubber sole
Shaft measures approximately low-top from arch
Proprietary Stitchlite knit breathable upper with wing detailing
EVA midsole for comfort and cushioning
Welt detailing for added craft elements"
images/81eXyPNvICL._AC_UX575_.jpg,4.5,,"100% Fabric
Imported
Rubber sole
Shaft measures approximately not_applicable from arch
UPPER: Water resistant leather keeps your feet dry and performance mesh increases air flow
TRACTION & PROTECTION: 4mm multi directional lugs for increased traction on and off the trails; KEEN.ALL-TERRAIN rubber outsole for higher traction grip when you need it
SUPPORT: Stability support shank provides support on uneven surfaces; Injected heel capture system provides next level stability by holding the heel in place"
images/61WzYKlJ9jL._AC_UX695_.jpg,4.5,,"100% Synthetic
Rubber sole
UPPER: This sandal flip flop features flexible 3-point synthetic rubber straps with Quiksilver branding; Classic sandals for every day at the beach or pool
FOOTBED: Slip-resistant, textured EVA footbed with Quiksilver logo
OUTSOLE: Blown rubber outsole with multi-angled logo lugs for added traction
QUALITY: Quiksilver provides high quality fashion for those seeking performance and comfort in the world of adventure sports; Our sandals represent the quality and style we design to keep you looking your best any day the sun is shining
QUIKSILVER: We make boardshorts, shorts, sandals, shoes, tees, graphics, hoodies, flannels, sports shirts, kids wear, jeans, pants, jackets, hats, beanies, towels, and more"
images/71A4GiwLX2L._AC_UY575_.jpg,4.2,,"Rubber sole
Rubber material of sole possesses high durability for prolonging the wearing time of our shoes.
The elastic blade soles have high flexibility which allows the shoes to bend strongly while doing sports.
Knit upper material make it possible that your feet free breath when you run or walk. It's soft and protective to cushion your every step.
Perfect for casual, walking, travel, running, jogging,training, physical exercises and other light sports etc.
Breathable,durable,lightweight,soft,deodorant.After you walk through the day's work with these shoes, you can keep the shoes dry and comfortable. This is a great feeling."
images/91CurXTesTL._AC_UX575_.jpg,4.5,,"Canvas
Imported
Rubber sole
Shaft measures approximately not_applicable from arch
Goga Mat Arch
Air Cooled Memory Foam
Wide Fit"
images/411SvpCRKrL._AC_UY695_.jpg,4.6,,"100% Leather
Imported
Rubber sole
Shaft measures approximately 10.5"" from arch
Heel measures approximately 1.5""
Platform measures approximately 0.50""
Boot opening measures approximately 15"" around"
images/81ysoDX4PgL._AC_UX695_.jpg,4.3,,"100% Synthetic
Imported
Rubber sole
Shaft measures approximately 6 Inches from arch
Boot opening measures approximately 12"" around
ALLOY TOE: Left and right asymmetrical aluminum alloy safety toes weigh 35% less than steel toes; This work boot meets or exceeds ASTM F2412 and F2413, M I/75, and C/75 EH Standards
WATERPROOF: KEEN.DRY is a waterproof, breathable membrane liner that lets vapor out without letting water in for keeping your feet dry and comfortable; The San Jose 6” Alloy Toe work boot has a mesh liner that integrates with the waterproof membrane"
images/615yZRkMNqL._AC_UY695_.jpg,4.4,,"Rubber sole
The lightweight mesh upper comfortably conforms to your foot.
The rubber outsole is formed with a multidirectional traction pattern to help you stay in control, whichever direction you're moving.
The laces feed through crisscross webbing straps over the top of your foot. When you lace up, it tightens the webbing to hold your foot in place.
Rubber curves up the sides of the shoe to provide traction on your edges.
The Zoom Air unit embedded under the forefoot compresses when you step down then springs back when you push off. It returns some of the energy you put in to help drive you down the court."
images/81umHRfn2ZS._AC_SX679_.jpg,4.5,,"VERSATILE & COMPATIBILITY: By blending comfort and performance together, we've created amazingly versatile shoes perfect for road riding, commuting, touring, and spin class. The cleat part of the shoes is compatible with Look Delta and every other cleat type on the market; it also offers the perfect platform no matter what pedals you ride.
THE GOOD NEWS: This combination set comes with one pair of shoes and a pair of Delta cleats.
SHOES: Features award-winning technology for high performance: quick-drying, super breathable mesh, and synthetic upper. Textile lining with removable sock liner, low-cut constructed for a light, fast fit, and comfortable feel. Flexible forefoot and a running shoe beveled heel.
CLEATS: High-quality set of Look Delta system widely used for spin bikes. The cleats with a 9-degree floating ensure comfortable riding compared with fixed cleats. The adjustable floating resistance is an extra bonus.
ORDER NOW, WORRY-FREE! We're so confident about the quality of our product that we can provide a 2-year warranty! Made in Taiwan."
images/71G8oQkopdL._AC_UX695_.jpg,4.4,,"100% Leather
Imported
Rubber sole
Shaft measures approximately not_applicable from arch
Air Cooled Memory Foam
Waterproof
Relaxed Fit"
images/61nqdAJLzAL._AC_UY575_.jpg,4.5,,"100% Synthetic
Imported
Rubber sole
Shaft measures approximately 5"" from arch
Advanced technology: Columbia Men's newton Ridge plus ii waterproof hiking boot features our lightweight, durable midsole for long lasting comfort, superior cushioning, and high energy return as well as an advanced traction rubber sole for slip-free movement on rough ground"
images/81eEQNBXrWL._AC_UX575_.jpg,4.4,,"100% Leather
Imported
Man made sole
Shaft measures approximately not_applicable from arch
Leather uppers
EVA heel cup
Foam forefoot cushioning"
images/91D6frDY7DL._AC_UY695_.jpg,4.4,,"100% Synthetic
Imported
Synthetic sole
Shaft measures approximately ankle-high from arch
Platform measures approximately 1
Anti-Fatigue footbed
Rubber Outsole
Durable, rugged exterior"
images/611rBt9sMKL._AC_UX575_.jpg,4.5,,"100% Synthetic and Trubuck leather
Imported
Synthetic sole
Relaxed Fit
Memory Foam
Alloy Toe
Slip Resistant
Electrical Hazard"
images/71rL2IHDeUL._AC_UX695_.jpg,4.5,,"100% Textile and Synthetic
Made in the USA
Rubber sole
TRACTION: KEEN All-Terrain rubber outsole provides high-traction grip in muddy environments and on rocky surfaces with 4 millimeter multi-directional lugs; Non-marking rubber outsoles leaves no trace when walking indoors
SUSTAINABILITY: Leather is sourced Leather Working Group (LWG)-certified tanneries; Tanned in the most environmentally way possible and is treated with PFC-free chemicals
ANTI ODOR: All day use without the odor, Eco Anti-Odor provides a natural resistance to odor without using harmful chemicals; Mesh lining provides breathability
FIT & COMFORT: Low-profile leather upper for comfort and secure fit with padded tongue and collar; The removable, Metatomical dual-density EVA footbed provides excellent arch support and cradles to the natural contours of the foot
CARE TIPS: We've carefully selected leather uppers designed to last; However, if you're wearing your KEENs daily, they won't always be scuff and dirt-free; To treat day to day wear and tear, especially on lighter color leathers, we recommend using a common leather cleaner and conditioner"
images/71gzdpPYdoL._AC_UX575_.jpg,4.6,,"Made in the USA or Imported
Rubber sole
Under Armour's mission is to make all athletes better through passion, design and the relentless pursuit of innovation.
The technology behind Under Armour's diverse product assortment is complex, but the program for reaping the benefits is simple: wear HeatGear when it's hot, ColdGear when it's cold, and AllSeasonGear between the extremes.
Where we started? It all started with an idea to build a superior T-shirt
The technology behind Under Armour's diverse product assortment for men, women and youth is complex, but the program for reaping the benefits is simple: wear HeatGear when it's hot, ColdGear when it's cold, and AllSeasonGear between the extremes.
0"
images/71WcdxRRX5L._AC_UX575_.jpg,4.6,,"fabric
Imported
Thermoplastic Polyurethane sole
Shaft measures approximately low-top from arch
GORE-TEX waterproof construction ensures dry and comfortable feet in wet weather conditions
Light, flexible, and very comfortable sole with outstanding grip
Direct injected two component sole consisting of P.U midsole and T.PU outsole"
images/61wUFn2kI-L._AC_UX695_.jpg,4.5,,"Synhtetic Leather
Rubber sole
Shaft measures approximately Mid-Calf from arch
Dr Martens 2976 Felix Rub Off
Good Year Welted, Seam Sealed And Sewn Together Construction
Vegan Friendly Non Leather Upper
Vegan Friendly Smooth Leather Lining
Razor Slit Rubber Outsole Unit"
images/71OxuOYVBeL._AC_UX695_.jpg,4.2,,"Rubber sole
The plush inner bootie is perforated for breathability.
Tech-inspired micro graphics appear on the heel.
Durably woven material in forefoot
Traditional tongue and laces
Gelled Swoosh design"
images/81nLZcjXfdL._AC_UX695_.jpg,4.4,,"100% Synthetic
Imported
Rubber sole
Shaft measures approximately low-top from arch
Upper made of leather for stability and lateral support.
Midsole provides cushioning and comfort.
Outsole made of rubber for traction and durability."
