Image,Ratings,Price,Description
images/61zX7JLBNKL._AC_SX679_.jpg,4.6,"$9
99","“Vari-spaced"" wire design keeps your files in full view.
Wire design will not collect dust.
Non-marring plastic feet protect your desktop."
images/71zdnBGqJFL._AC_SX466_.jpg,4.6,"$25
53",910-001825
images/71zuTta7BiL._AC_SX466_.jpg,4.7,,"Your hand can relax in comfort hour after hour with this ergonomically designed mouse. Its contoured shape with soft rubber grips, gently curved sides and broad Palm area give you the support you need for effortless control all day long.
We’ve got the control to do more, Faster. Flipping through photo albums and web pages is a breeze, especially for right-hander three standard buttons plus back/forward buttons that you can also program to switch applications, go full screen and more. And side-to-side scrolling Plus zoom gives you the power to scroll horizontally and vertically through your music library, maps and Facebook feeds, and zoom in and out of photos and budget spreadsheets with a click.
Two years of battery life practically eliminates the need to replace batteries. ** the on/off switch helps conserve power, smart sleep mode extends battery life and an indicator light eliminates surprises. ** Battery life may vary based on user and computing conditions.
The tiny Logitech Unifying receiver stays in your laptop. There's no need to unplug it when you move around, so there's less worry of it being lost. And you can easily add compatible wireless mice and keyboards to the same wireless receiver. Tilt scroll function is available. DPI (Min/Max): 1000±
Works With Chromebook - The Works With Chromebook badge signifies products that are certified to meet Chromebook compatibility standards, to provide you with a seamless experience."
images/71k5OkkVFrL._AC_SX679_.jpg,4.6,"$6
95","ERGONOMIC AND AMBIDEXTROUS: The Belkin 3-Button Wired Computer Mouse features an ergonomic design that conforms to the contours of your hand, ideal for extended computer sessions whether you’re left or right handed.
SMOOTH SCROLLING: Our mouse’s scroll wheel is well balanced and perfectly aligned, making scrolling through documents and web pages a fast and fluid experience.
CUSTOMIZABLE BUTTON: The Belkin 3-Button Wired Computer Mouse features a third button that can be custom-mapped to a variety of functions, in addition to the traditional right and left click buttons.
PRECISE POINTER CONTROL: With a movement resolution of 800 DPI and a red LED sensor light, the Belkin 3-Button Wired Computer Mouse offers extremely precise navigation and clicking.
PLUG AND PLAY: No CD drivers are needed for this wired mouse! Simply plug in the USB cord into an available USB port on your device and start using your mouse right away!"
images/81Lg98RDAML._AC_SX466_.jpg,4.6,"$10
99","Compact design – slim, stylish, and comfortable to use, the Lenovo 300 Wireless mouse travels with you wherever you need it
Nano USB receiver – with the simple USB dongle that stores right inside the mouse, you can quickly connect to your windows computer
Easy to use – the convenient design makes this three-button mouse perfect for right or left-handed use. Includes left and right buttons plus a scroll click
Always ready to go – you'll get 12 months of life with just 1 AA battery, making this USB mouse good to go whenever you need it
Small and lightweight – Designed for portability and travel, The Lenovo 300 Wireless mouse weighs just 100 g (3.5 oz) or less, making it easy to slip into your backpack or laptop bag"
images/41etjpKfkQL._AC_.jpg,3.9,"$9
85","1000 dpi Optical Technology for Precise Cursor Control
Driver-free plug and play
3 button functionality + Quick view scroll wheel
Soft-touch comfort finish
Compatible with Windows and Mac
2.6' Total Expanded Length"
images/41mqkjWaQLL._AC_SX466_.jpg,4.6,"$14
82","This ambidextrous mouse is made for ergonomics and comfort, with a 3-button design that fits both the right and left hand
Wireless optical mouse with 1200 DPI sensor resolution
Get dependable connectivity with 2.4 GHz wireless technology via a Nano USB connection
Easy portability – store the Nano USB receiver inside the mouse when you travel and slip this lightweight optical mouse into a carrying case to enjoy more flexibility on the go
Enjoy 12-month battery life* with the included AA battery"
images/51to4LHOOKL._AC_SX466_.jpg,4.6,"$24
99","Bluetooth 5.0 and Microsoft Swift Pair technology let you connect this Bluetooth mouse conveniently and pair effortlessly with up to two devices at once and quickly switch between them with the push of a button
The blue optical sensor in the wireless computer mouse allows you to work on almost any surface
Get more done with revolutionary, distraction-free silent buttons, and on-the-fly adjustable DPI controls
The Lenovo 600 Bluetooth Silent Mouse is sculpted to be comfortable to rest your palm on
Compact, portable wireless Bluetooth mouse has a low-profile, minimalist design that makes it easy to carry and fit into pockets without bulging"
images/617rCbx9nGL._AC_SX466_.jpg,4.4,,"Blutooth compatibility - Bluetooth technology with 34. 8 feet operating range; no need occupy PC interface and it's easy to connect the mouse with pairing button at the bottom of the mouse
Smooth tracking - Optical sensor enhances tracking accuracy, 1000 DPI, smooth clicks, 3 buttons design with a scroll wheel, and glossy surface with stylish design
Long Battery Life: Up to 120 days (2 AAA batteries needed), built-in on/off button and auto power saving to decrease battery consumption; Package includes: PERIMICE-802W and 12-month limited warranty (batteries not included in the package)
Portable Design: Portable size 3.86 x 2.40 x 1.34 inches (98 x 61 x 34 mm) with maximum mobility, fits to any bags for on the go
Wide Compatibility: Supports Windows 7/8/10/11, macOS, iOS 13 or above, Android 4.0 and above, and Linux; Works without an extra receiver; Additional Bluetooth receiver is needed for Linux systems and other devices that do not support Bluetooth 3.0"
images/81aMKmTGYXL._AC_SX466_.jpg,4.2,"$26
99","Ergonomic vertical mouse employs an angled slope to keep your wrist in an ergonomic neutral handshake position, which helps relieve soft tissue compression and improves wrist and forearm posture for better comfort and muscle support
Mouse dimensions 2.74 inches tall and 4.38 inches long
Extended lip support for your little (pinky) finger enables more smooth and comfortable movements of the larger muscle group
Wireless connectivity via 2.4GHz with a range of 33 feet/10 meters; plug-and-play USB-A nano receiver; storage compartment keeps the nano receiver safe when not in use
Four button control – left click, right click, forward & back (for web page browsing); a scroll wheel provides convenient scrolling
Multiple optical sensitivity (DPI) options can be selected with the DPI button, providing accuracy in any situation; DPI settings of 800, 1200, 1600, 2000, 2400
On/Off switch and Auto-sleep function helps save battery (1 AA, included); auto-sleep enabled when not used for more than one minute, and moving the mouse wakes it up; when not used for more than ten minutes the mouse goes into a deeper sleep, and clicking a button or using the scroll wheel wakes it up; low-battery indicator light comes on when battery gets low"
images/51tUckSLgjL._AC_SX466_.jpg,4.4,"$31
99","With its lightweight design, precision blue optical sensor, and silent buttons, the Lenovo Go USB-C Wireless Mouse ensures that you'll be ready for anything, working whenever and wherever you please
Tons of productivity features are packed into the smaller form of this USB-C mouse, including adjustable DPI sensitivity (2400, 1600, 800), shortcuts for online meetings, and a programmable utility button
Stay connected effortlessly with an up to 3-month rechargeable battery that reaches full charge in under 1.5 hours; get back to work faster with a 15-minute quick charge for a week's worth of power
The lightweight, ambidextrous design is comfortable in the right or left hand and small enough to take with you wherever you go
The 2.4 GHz wireless Nano USB-C receiver supports universal pairing with Lenovo Unified Pairing; Windows and Chrome compatible"
images/718VRyryjVS._AC_SX679_.jpg,4.5,"$7
00","Full-size wired optical mouse with ergonomic grip; compatible with Windows/Windows 10 and Mac OS
3 button design allows for dynamic usability; includes left, right, and middle buttons (in wheel) plus scroll wheel
1000 DPI sensitivity offers precise control
Plug and play design for convenient, easy use; Note: will need USB Type-C to USB Type-A female adapter if your computer only has USB Type-C ports
Dimensions: 4.5 x 2.4 x 1.57 inches (LxWxH); attached 6-foot USB-A cable"
images/51Kh5lN0h3L._AC_SX679_.jpg,4.5,,"Full-size mouse is comfortable for the left hand or right hand
Convenient 3-button design with clickable scroll wheel is easy to use
No setup required! Just plug the cord into your USB port and it's ready to go
High resolution at 1600 DPI - excellent sensitivity and cursor control for gaming or everyday use
Clean and streamlined design keeps you productive and efficient"
images/61840MA17xL._AC_SX466_.jpg,4.5,"$9
01","FULL-SIZE MOUSE - Standard-size mouse with 3-button design and scroll wheel; Dimension: 4.33 x 2.24 x 1.5 inches (110 x 57 x 38 mm)
PLUG-AND-PLAY SETUP - Easy to use, simply plug in the cable to your device and start using; no additional software or firmware required; 5""9-foot (ca. 180 centimeters) long cord
PRECISE AND SMOOTH CONTROL - 1000 DPI sensitivity that provide comfortable screen navigation and accurate cursor movements
AMBIDEXTROUS DESIGN - Design to fit both right and left-handed users with sculpted button design for all-day comfort
WIDE COMPATIBILITY - Designed for Windows 7/8/10/11, Linux, macOS, Chrome OS; Requires one free USB port; Package includes: PERIMICE-209U and manual"
images/51m7nKlCyZL._AC_SX466_.jpg,4.4,"$30
10","MOUSE WITH ERGONOMIC PRINCIPLES - Vertical mouse design promotes a natural handshake position to prevent the twisting of the forearm for less muscle strain and better posture
3 WIRELESS CONNECTIVITY - Portable without cable-hassle, equipped with three wireless connection methods (Bluetooth 5.0, Bluetooth 3.0, and wireless 2.4 GHz), can be connected to three different devices that support the listed wireless connections
COMFORT FORM - Combined with a rubberized coating on the side of the mouse that feels great, adds grip and provides comfort
HIGH-PRECISION MOUSE CONTROL - Precise tracking movements and accurate navigation with Perixx optical sensor; Change DPI sensitivity with easy-reach control button; Adjustable 3 DPI levels of the 800/ 1200 / 1600
COMPATIBILITY - Windows, Linux Ubuntu 16.04, Chromebook, iPad OS, Android tablet, Amazon Fire Tablet; Partial Compatibility (forward and backward buttons function is unavailable for the following operating systems): iOS smartphone, Android smartphone, macOS (only on Google Chrome browser) Battery Requirement: 2 AAA batteries (not included); inside the box: mouse, USB receiver, manual
POWER-SAVING - Built in power ON/OFF switch button and power saving function; CERTIFIED QUALITY - FCC, CE, RoHS qualified ergonomic mouse."
images/41-Vp+czqqL._AC_SX466_.jpg,4.5,"$13
35","Sold as 1 Each
Reliability of long-range, advanced 2.4 GHz wireless connectivity. Sensor Resolution: 1000 and Number of buttons: 3
Connects using the tiny leave-in USB nano receiver
One-year battery life
Advanced optical tracking sensor"
images/61GU+yRHY1L._AC_SX466_.jpg,4.3,"$23
03","DESIGNED SPECIFICALLY FOR USB C: With the growing use of Type C ports in new generation laptops and computers, a USB C mouse is a must have. Therefore ours offers simplicity, reliability and performance all in one compact and affordable package.
UNIVERSAL COMPATIBILITY & EASY SETUP: Whether you own a Mac or PC, setup is as simple as plug & play. Works perfectly as a replacement for an apple wired mouse, imac mouse, macbook Air mouse, or computer mouse. No batteries required!
EASY DPI ADJUSTABILITY & 5FT CORD: The optical mouse will allow you to choose between 800, 1200, 1600, or 2400 DPI (dots per inch) by simply pressing the dpi button according to your preference. Also a 5FT cable provides enough length for any setup.
ELEGANTLY SLIM AND COMFORTABLE: Whether you need a right or left handed mouse, make a statement and upgrade your work environment with a new silent mouse. Reduces annoying clicking noise by 90%.
WHAT’S INCLUDED: At Macally, we strive for excellence with our products as well as our customer service. Along with our type c mouse, hassle free returns, 1 year warranty, and easy to reach LIFETIME SUPPORT will be included with your purchase."
images/81Hc+y73UBL._AC_SX466_.jpg,4.6,,"Designed for comfort and portability
For left or right handed use
Built-in storage for the nano transceiver
Available in multiple colors
AA batteries required (best with Polaroid AA batteries)"
images/514DCR2oNHL._AC_SX679_.jpg,4.3,"$24
99","WIRELESS MOUSE - Wireless 2.4 GHz ergonomic mouse especially for small hands; 10 meters operating range; Mouse Dimension: 105x67x58 mm
ERGONOMIC DESIGN - Natural ergonomic vertical for right-handed people; 6-button design; Recommended to prevent or ease the pain of repetitive strain injuries (RSI) users; Designed to provide comfort during long typing hours
DPI SWITCH - Optical sensor and built-in DPI switch button; You can switch DPI between 800/1200/1600
PLUG AND PLAY FEATURE - Plug and play mouse with Nano USB receiver, easy to start using with standard-setting function. Built-in power on/off switch button and power saving function.
SYSTEM REQUIREMENTS - Windows 7, 8, and 10; Package includes: 1x Perimice-719 and 12-month-limited-warranty; 1x AA battery needed (Battery is not included in the package); Nano USB receiver with a storage compartment
Note: If the package is missing the USB receiver, Perixx will provide a replacement receiver; make sure to insert batteries with enough charge for the mouse to properly function."
images/51VFSet64sL._AC_SY300_SX300_.jpg,4.7,"$46
77","The Lenovo Go Wireless Multi-Device Mouse supports pairing up to 3 devices using USB-C and Bluetooth with a quick switch button, while the Lenovo Unified Pairing Receiver allows you to connect other devices with one dongle
The blue optical sensor on this wireless mouse ensures you experience maximum precision on almost every surface, plus you'll enjoy on-the-fly adjustable DPI sensitivity
Crafted as an all-in-one solution, this mouse features a programmable utility button with shortcuts configured for Microsoft Teams meetings by default
With a fast-chargeable battery that provides 2 months of use on a single 1.5-hour charge and supports both wired USB-C and wireless Qi charging, the Lenovo Go Wireless Multi-Device Mouse is hard to beat
Compatible with Windows and Chrome devices; 2.4 GHz connection required at launch"
images/51bCM2FXtTL._AC_SX466_.jpg,4.6,"$27
99","Pointing Device Connectivity Technology: Wireless
Pointing Device Wireless Technology: Bluetooth 5.0
Wireless Operating Frequency: 2.40 GHz
Movement Detection: Optical
Movement Resolution: 1600 dpi"
images/51tUckSLgjL._AC_SX466_.jpg,4.4,"$31
99","With its lightweight design, precision blue optical sensor, and silent buttons, the Lenovo Go USB-C Wireless Mouse ensures that you'll be ready for anything, working whenever and wherever you please
Tons of productivity features are packed into the smaller form of this USB-C mouse, including adjustable DPI sensitivity (2400, 1600, 800), shortcuts for online meetings, and a programmable utility button
Stay connected effortlessly with an up to 3-month rechargeable battery that reaches full charge in under 1.5 hours; get back to work faster with a 15-minute quick charge for a week's worth of power
The lightweight, ambidextrous design is comfortable in the right or left hand and small enough to take with you wherever you go
The 2.4 GHz wireless Nano USB-C receiver supports universal pairing with Lenovo Unified Pairing; Windows and Chrome compatible"
images/51VFSet64sL._AC_SX466_.jpg,4.7,"$46
77","The Lenovo Go Wireless Multi-Device Mouse supports pairing up to 3 devices using USB-C and Bluetooth with a quick switch button, while the Lenovo Unified Pairing Receiver allows you to connect other devices with one dongle
The blue optical sensor on this wireless mouse ensures you experience maximum precision on almost every surface, plus you'll enjoy on-the-fly adjustable DPI sensitivity
Crafted as an all-in-one solution, this mouse features a programmable utility button with shortcuts configured for Microsoft Teams meetings by default
With a fast-chargeable battery that provides 2 months of use on a single 1.5-hour charge and supports both wired USB-C and wireless Qi charging, the Lenovo Go Wireless Multi-Device Mouse is hard to beat
Compatible with Windows and Chrome devices; 2.4 GHz connection required at launch"
images/81GeYP55+UL._AC_UY575_.jpg,4.6,"$17
99","Imported
Device Compatibility This 2.4 GHz cordless mouse gives you a 10-meter 33’ range ; Compatibility with PC and MAC makes this a great wireless ergonomic mouse for any device
Faster Wireless Transmission Its 1,600 DPI optical sensor provides a precise response to mouse movements ; Use the scroll wheel for quick, confident navigation and customizable buttons for one-click access to your go-to docs and music
Stow-N-Go USB When you're using your cordless mouse keep the small receiver plugged into your computer’s USB port or tuck it away into the convenient storage compartment inside the mouse for those of you always on the go
AA Battery Includes 1 AA battery ;The Targus computer mouse wireless receiver provides seamless connection to keep you working all day with no interruptions
Limited 1 Year Warranty: Rest easy knowing your ergonomic wireless mouse is covered by our limited 1 year warranty ; An industry leader in tech accessories, Targus gives you the consumer confidence you need with computer keyboards, mice and accessories"
images/51+TMoEoMZL._AC_SX466_.jpg,4.6,,"2.4 GHz connectivity provides fast transmission and virtually no delays
Micro-precise scrolling makes everything you love to do online easier
Contoured shape keeps your hand happy through hours of use
Unifying receiver allows simultaneous use with compatible devices
18-Month Battery life delivers lasting use without frequent Battery changes"
images/51KWRbPU0iL._AC_SX466_.jpg,4.5,"$19
99","【MULTI-DEVICE WIRELESS CONNECTION】This wireless mouse has three connection modes and can be connected at the same time. It comes with TYPE C receiver, USB nano reveiver and Bluetooth function. You can control three devices at the same time, switch freely between Android, tablet and Mac with just one button
【SILENT CLICKING & ADJUSTABLE DPI】Quiet clicks can bring a better user experience and free your worry about bothering others and keep you stay focused while working. 3 adjustable DPI lecvels (1000/1600/2400) allows you to change the cursor sensitivity easily depending on your activity and track more smoothly over a variety of surfaces
【RECHARGEABLE & AUTO-SLEEP】Easily recharged through the included micro usb cable and built-in durable 300mAh lithium rechargeable battery. It will enter auto sleep mode if you don't use it for a few minutes to save battery and click it, the mouse will enter working mode again
【WIDE COMPATIBILTY】Bluetooth mode supports Bluetooth enabled devices with Windows / Android / Mac OS system. 2. 4G wireless mode supports all devices with usb port or type C port. Fits for PC, laptop, cellphone, Mac. 【NOTE: the usb receiver is stored in the battery compartment】
【COMFORTABLE & 】Slim shape fits your hands perfectly and minimizes hand-fatigue. Frosted surface makes it sweat proof & anti-slip. Every Vive Comb product includes 12-month . If you have problems with product, please contact us to solve it for you
【MULTI-DEVICE WIRELESS CONNECTION】This wireless mouse has three connection modes and can be connected at the same time. It comes with TYPE C receiver, USB nano reveiver and Bluetooth function. You can control three devices at the same time, switch freely between Android, tablet and Mac with just one button
Note : In case of Wireless mouse, the USB receiver will be provided inside or along with the mouse"
images/61cIYhvuOHL._AC_SX679_.jpg,4.4,"$45
82","59g Ultra Lightweight - When quick movements and large swipes matter, Aerox 3’s super light design allows for faster and more accurate reaction times in game.
TrueMove Core Sensor - Introducing the TrueMove Core, a custom true 1-to-1 tracking sensor co-developed with PixArt specially for performance. This 8,500 CPI, 300 IPS, 35G optical sensor delivers the speed and accuracy needed to improve your gameplay.
Super Mesh Cable - Quick swipes and rapid movements are essential to perform your best in game. Our all-new soft microfiber mesh cable enables less drag and a lighter feel for when it’s time to hit that crucial shot.
100% Virgin Grade PTFE Glide Skates - The 2022 Edition now comes with 100% pure PTFE to provide the smoothest swipes and enhanced control for super light mouse movements.
Next-gen Golden Micro IP54 Switches - Rated for 80M clicks (3X the durability found in other gaming mice), upgraded dust and water-resistant switches provide flawless clicks even under the most demanding conditions, prevent double clicks, and allow to you make rock solid next-level shots."
images/61vGDedn9GL._AC_SX466_.jpg,4.1,"$27
72","Unique ergonomic design with removable palm rest to reduce hand and wrist pain
Two thumb buttons can be used for back/forward browser navigation
Driver free 3-mode DPI shift:600/1000/1600DPI adjustable
High-resolution optical sensor with adjustable sensitivity for accuracy and responsiveness
Receiver Distance:10 meters Nano Receiver; The receiver is attached to the bottom of mouse."
images/51njif-GMjL._AC_SX679_.jpg,4.4,"$9
99","Smooth, Ultra-Thin 0.4mm Design: Its hard, smoother surface offers fluid, accurate tracking optimized for optical sensors, while its profile is 20% thinner to seamlessly become part of your desk. Available in Small and Large sizes
Tough Polycarbonate Build: Lab-tested to have incredible impact, rip, and tear strength, the Razer Sphex V3 is well equipped to handle long hours of intense, competitive gaming
Adhesive Base: The mat’s adhesive base helps it stay anchored to your desk through the most intense gaming, but is easy enough to remove without leaving any sticky residue on your setup"
images/61cJapyIT8L._AC_SX679_.jpg,4.3,"$45
10","ADJUSTABLE ANGLE: A unique detachable stand to customize the angle of the mouse from 0 to 10 or 20 degrees to minimize strains on wrist and arms
SCULPTED DESIGN: Supports your hand comfortably and let it rest on the mouse; Product Dimensions: 5.47 x 4.02 x 196.85 inches, Product Weight: 0.3 lb
PROGRAMMABLE BUTTONS: 8-Button mouse with 6 programmable buttons; Download driver on Perixx website
TILTED-SCROLL-WHEEL: Middle click function; scroll horizontally as well as vertically, using a tilting scroll-wheel; Adjustable DPI 400/1600
SYSTEM REQUIREMENTS: Window 7, 8, 10, 11, and later versions; Package includes: PERIMICE-520, 10-degree stand, 20-degree stand, manual"
images/51MN6wsx9jL._AC_SX466_.jpg,4.5,"$99
00","The Button for CAD Professionals The middle mouse button is designed specifically for CAD users who require a third button to access their application functions. Using less force than a scroll wheel click, the middle mouse button is ideal for CAD applications.
More Comfort, Less Strain Designed with an angled shape, CadMouse Pro creates a more natural hand posture, reducing the muscle and tendon discomfort frequently encountered with traditional mice.
The Ideal Thumb Rest Complementing its slanted shape, the incurvated thumb rest gives thumbs an ergonomically natural place to hold onto the mouse and easy access to its side buttons.
Connectivity technology: Wired"
images/61urs7XunNL._AC_SX466_.jpg,4.1,"$32
99","ERGONOMIC DESIGN - The comfortable ergonomic trackball mouse will naturally fits your hand, lower muscle strain, more natural posture. A wireless trackball with easy thumb control, precision and smooth tracking
2.4G WIRELESS & BLUETOOTH CONNECTION - Use your trackball with up to 3 devices – one via 2 4GHz nano dongle that stows inside the mouse buttom and two via Bluetooth 4.0. Switch freely between your Windows or Mac computers with just one button
3 ADJUSTABLE DPI LEVELS - You can adjust the thumb ball mouse among 3 resolutions of 1000 / 1600 / 2400 DPI depending on your needs. Just press the DPI button to change the cursor sensitivity
USB-C RECHARGEABLE - With built-in 600mAh rechargeable lithium battery, the bluetooth trackball mouse has a long battery life which will stays powered for 1 months on a full charge (Type-C charging cable included)
EASY MAINTENANCE - The track ball is very smooth, and its large size can prevent dust and dirt from clogging them. The ball is held in place by the ball bearings, but can be easily popped out of the device, by pushing it through the hole in the bottom. You can clean it after a period of usage with soft cloth"
images/81JqZhh0CXS._AC_SX466_.jpg,4.3,"$84
25","GENUINE LEATHER SURFACE - Utilizing top-grain chrome-tanned leather to provide a pleasant touch, each leather piece is precision-cut, molded in, and hand-trimmed to perfection.
EXQUISITE CRAFTMANSHIP - Immaculate attention to every detail - Genuine leather top cover, textured aluminum wheel and alloy frame with precision bolts. The scroll wheel design starts with a high-grade aluminum rod that is knurled into a diamond-shaped pattern and completed with chamfered edges on a precision CNC lathe. It is then anodized to enhance aesthetics and durability.
TRACKS Virtually ANYWHERE - The PixArt PAW3805 sensor is designed to track flawlessly on virtually any surface, including glass and other high-gloss materials.
DUAL USB-RF & BLUETOOTH - Interfaces Connect wirelessly with Bluetooth or RF via USB receiver. Works on Bluetooth enabled PC's natively but also includes a USB RF receiver for computers without Bluetooth.
LONG USAGE TIME - Built-in is a high-capacity 1000mAh Lithium Ion rechargeable battery. Usage time is up to 4 months on a single charge.
compatible devices: PC, Mac"
images/61qtfg+W4NL._AC_SX466_.jpg,4.6,"$21
00","Utilizing the latest optical sensing technology, the HP USB Optical Scroll Mouse records precise motion over a variety of surfaces without a mouse pad.
Optical tracking - Reduce sticking and constant cleaning with optical tracking - a system that works through light with less moving parts for greater durability than ball-based mice.
Users benefit from a smooth, contoured shape that fits both hands - and a wheel that functions as a third button.
The optical sensor within the HP US Optical Scroll Mouse employs a scan rate of 800dpi and enables crisp motion without a mouse pad, ball or roller."
images/61++SfEeLdL._AC_SX466_.jpg,3.1,"$44
52","Ergonomic contour design - Minimizes pain and discomfort in forearm muscles from twisting, which can cause carpal tunnel syndrome.
Built-in 1.5” large trackball with optical sensor - accurately and precisely tracks with less muscle movement for maximum comfort.
East to install programmable driver - friendly user interface that lets you change button assignments, DPI sensitivity, scrolling speed.
Removable trackball - Can Be easily removed by pushing the trackball from underneath the mouse.
Adjustable DPI switch - adjustable cursor moving speed from 400-4, 800 DPI.
Ergonomic contour design - Minimizes pain and discomfort in forearm muscles from twisting, which can cause carpal tunnel syndrome.
Note : In case of Wireless mouse, the USB receiver will be provided inside or along with the mouse"
images/41etjpKfkQL._AC_SY300_SX300_.jpg,3.9,"$9
85","1000 dpi Optical Technology for Precise Cursor Control
Driver-free plug and play
3 button functionality + Quick view scroll wheel
Soft-touch comfort finish
Compatible with Windows and Mac
2.6' Total Expanded Length"
